id,season,Venue_Id,date,Match_Type_Id,player_of_match,Team1_Id,Team2_Id,Toss_Winner_Team_Id,toss_decision,Match_Winner_Team_Id,result,result_margin,target_runs,target_overs,super_over,method,Umpire1_Id,Umpire2_Id
829811,2015,29,5/16/2015,5,SR Watson,11,7,11,bat,11,runs,9,200,20,N,NA,52,51
829813,2015,4,5/17/2015,5,NA,12,3,12,field,#N/A,no result,NA,188,20,N,NA,25,34
829815,2015,19,5/17/2015,5,MJ McClenaghan,2,9,2,bat,9,wickets,9,114,20,N,NA,17,33
829817,2015,31,5/19/2015,6,KA Pollard,1,9,9,bat,9,runs,25,188,20,N,NA,25,51
829819,2015,36,5/20/2015,3,AB de Villiers,12,11,12,bat,12,runs,71,181,20,N,NA,5,16
829821,2015,40,5/22/2015,7,A Nehra,1,12,1,field,1,wickets,3,140,20,N,NA,5,17
829823,2015,26,5/24/2015,4,RG Sharma,9,1,1,field,9,runs,41,203,20,N,NA,25,51
980901,2016,31,4/9/2016,5,AM Rahane,9,10,9,bat,10,wickets,9,122,20,N,NA,25,19
980903,2016,26,4/10/2016,5,AD Russell,7,3,7,field,7,wickets,9,99,20,N,NA,55,16
980905,2016,8,4/11/2016,5,AJ Finch,5,4,4,field,4,wickets,5,162,20,N,NA,5,67
980907,2016,4,4/12/2016,5,AB de Villiers,12,2,2,field,12,runs,45,228,20,N,NA,25,69
980909,2016,26,4/13/2016,5,RG Sharma,7,9,9,field,9,wickets,6,188,20,N,NA,43,55
980911,2016,39,4/14/2016,5,AJ Finch,4,10,10,bat,4,wickets,7,164,20,N,NA,67,19
980913,2016,13,4/15/2016,5,A Mishra,3,5,3,field,3,wickets,8,112,20,N,NA,55,16
980915,2016,19,4/16/2016,5,G Gambhir,2,7,2,bat,7,wickets,8,143,20,N,NA,5,19
980917,2016,31,4/16/2016,5,AJ Finch,9,4,4,field,4,wickets,3,144,20,N,NA,25,69
980919,2016,8,4/17/2016,5,M Vohra,5,10,10,bat,5,wickets,6,153,20,N,NA,55,16
980921,2016,4,4/17/2016,5,Q de Kock,12,3,3,field,3,wickets,7,192,20,N,NA,67,2
980923,2016,19,4/18/2016,5,DA Warner,2,9,2,field,2,wickets,7,143,20,N,NA,25,69
980925,2016,8,4/19/2016,5,RV Uthappa,5,7,7,field,7,wickets,6,139,20,N,NA,55,16
980927,2016,31,4/20/2016,5,RG Sharma,9,12,9,field,9,wickets,6,171,20,N,NA,5,19
980929,2016,39,4/21/2016,5,B Kumar,4,2,2,field,2,wickets,10,136,20,N,NA,31,25
980931,2016,36,4/22/2016,5,AB de Villiers,10,12,10,field,12,runs,13,186,20,N,NA,17,69
980933,2016,13,4/23/2016,5,SV Samson,3,9,9,field,3,runs,10,165,20,N,NA,55,16
980935,2016,19,4/23/2016,5,Mustafizur Rahman,2,5,2,field,2,wickets,5,144,20,N,NA,5,19
980937,2016,39,4/24/2016,5,V Kohli,4,12,12,bat,4,wickets,6,181,20,N,NA,31,14
980939,2016,36,4/24/2016,5,SA Yadav,10,7,7,field,7,wickets,2,161,20,N,NA,17,2
980941,2016,8,4/25/2016,5,PA Patel,5,9,5,field,9,runs,25,190,20,N,NA,43,50
980943,2016,19,4/26/2016,5,AB Dinda,2,10,10,field,10,runs,34,61,11,N,D/L,11,19
980945,2016,13,4/27/2016,5,CH Morris,3,4,3,field,4,runs,1,173,20,N,NA,36,55
980947,2016,31,4/28/2016,5,RG Sharma,9,7,9,field,9,wickets,6,175,20,N,NA,43,50
980949,2016,36,4/29/2016,5,DR Smith,10,4,4,field,4,wickets,3,196,20,N,NA,17,14
980951,2016,13,4/30/2016,5,CR Brathwaite,3,7,7,field,3,runs,27,187,20,N,NA,35,36
980953,2016,19,4/30/2016,5,DA Warner,2,12,12,field,2,runs,15,195,20,N,NA,5,25
980955,2016,39,5/1/2016,5,AR Patel,4,5,4,field,5,runs,23,155,20,N,NA,14,69
980957,2016,36,5/1/2016,5,RG Sharma,10,9,9,field,9,wickets,8,160,20,N,NA,11,50
980959,2016,4,5/2/2016,5,AD Russell,12,7,7,field,7,wickets,5,186,20,N,NA,36,55
980961,2016,39,5/3/2016,5,RR Pant,4,3,3,field,3,wickets,8,150,20,N,NA,17,14
980963,2016,26,5/4/2016,5,AD Russell,7,5,5,field,7,runs,7,165,20,N,NA,5,25
980965,2016,13,5/5/2016,5,AM Rahane,3,10,10,field,10,wickets,7,163,20,N,NA,16,50
980967,2016,19,5/6/2016,5,B Kumar,2,4,2,field,2,wickets,5,127,20,N,NA,36,55
980969,2016,4,5/7/2016,5,V Kohli,12,10,12,field,12,wickets,7,192,20,N,NA,17,14
980971,2016,8,5/7/2016,5,MP Stoinis,5,3,3,field,5,runs,9,182,20,N,NA,25,19
980973,2016,41,5/8/2016,5,A Nehra,9,2,9,field,2,runs,85,178,20,N,NA,55,16
980975,2016,26,5/8/2016,5,P Kumar,7,4,4,field,4,wickets,5,159,20,N,NA,36,50
980977,2016,8,5/9/2016,5,SR Watson,5,12,5,field,12,runs,1,176,20,N,NA,5,25
980979,2016,41,5/10/2016,5,A Zampa,10,2,2,bat,2,runs,4,138,20,N,NA,17,69
980981,2016,4,5/11/2016,5,KH Pandya,12,9,9,field,9,wickets,6,152,20,N,NA,11,16
980983,2016,19,5/12/2016,5,CH Morris,2,3,3,field,3,wickets,7,147,20,N,NA,31,36
980985,2016,41,5/13/2016,5,MP Stoinis,9,5,9,bat,5,wickets,7,125,20,N,NA,25,19
980987,2016,4,5/14/2016,5,AB de Villiers,12,4,4,field,12,runs,144,249,20,N,NA,11,69
980989,2016,26,5/14/2016,5,YK Pathan,7,10,10,bat,7,wickets,8,66,9,N,D/L,2,14
980991,2016,8,5/15/2016,5,HM Amla,5,2,5,bat,2,wickets,7,180,20,N,NA,35,36
980993,2016,41,5/15/2016,5,KH Pandya,9,3,3,field,9,runs,80,207,20,N,NA,43,19
980995,2016,26,5/16/2016,5,V Kohli,7,12,12,field,12,wickets,9,184,20,N,NA,17,2
980997,2016,41,5/17/2016,5,AB Dinda,10,3,10,field,10,runs,19,58,11,N,D/L,43,16
980999,2016,4,5/18/2016,5,V Kohli,12,5,5,field,12,runs,82,203,14,N,D/L,35,36
981001,2016,23,5/19/2016,5,DR Smith,4,7,4,field,4,wickets,6,125,20,N,NA,5,19
981003,2016,38,5/20/2016,5,KK Nair,3,2,3,field,3,wickets,6,159,20,N,NA,2,14
981005,2016,41,5/21/2016,5,MS Dhoni,10,5,5,bat,10,wickets,4,173,20,N,NA,25,43
981007,2016,23,5/21/2016,5,SK Raina,4,9,4,field,4,wickets,6,173,20,N,NA,5,19
981009,2016,26,5/22/2016,5,YK Pathan,7,2,2,field,7,runs,22,172,20,N,NA,35,36
981011,2016,38,5/22/2016,5,V Kohli,3,12,12,field,12,wickets,6,139,20,N,NA,2,14
981013,2016,4,5/24/2016,6,AB de Villiers,4,12,12,field,12,wickets,4,159,20,N,NA,5,25
981015,2016,13,5/25/2016,2,MC Henriques,2,7,7,field,2,runs,22,163,20,N,NA,36,16
981017,2016,13,5/27/2016,7,DA Warner,4,2,2,field,2,wickets,4,163,20,N,NA,36,19
981019,2016,4,5/29/2016,4,BCJ Cutting,12,2,2,bat,2,runs,8,209,20,N,NA,25,14
1082591,2017,19,4/5/2017,5,Yuvraj Singh,2,12,12,field,2,runs,35,208,20,N,NA,11,44
1082592,2017,36,4/6/2017,5,SPD Smith,10,9,10,field,10,wickets,7,185,20,N,NA,2,55
1082593,2017,39,4/7/2017,5,CA Lynn,4,7,7,field,7,wickets,10,184,20,N,NA,43,19
1082594,2017,20,4/8/2017,5,GJ Maxwell,5,10,5,field,5,wickets,6,164,20,N,NA,5,16
1082595,2017,4,4/8/2017,5,KM Jadhav,12,3,12,bat,12,runs,15,158,20,N,NA,55,69
1082596,2017,19,4/9/2017,5,Rashid Khan,2,4,2,field,2,wickets,9,136,20,N,NA,1,44
1082597,2017,31,4/9/2017,5,N Rana,9,7,9,field,9,wickets,4,179,20,N,NA,43,19
1082598,2017,20,4/10/2017,5,AR Patel,5,12,12,bat,5,wickets,8,149,20,N,NA,5,16
1082599,2017,36,4/11/2017,5,SV Samson,10,3,10,field,3,runs,97,206,20,N,NA,11,55
1082600,2017,31,4/12/2017,5,JJ Bumrah,9,2,9,field,9,wickets,4,159,20,N,NA,43,19
1082601,2017,26,4/13/2017,5,SP Narine,7,5,7,field,7,wickets,8,171,20,N,NA,1,44
1082602,2017,4,4/14/2017,5,KA Pollard,12,9,9,field,9,wickets,4,143,20,N,NA,35,5
1082603,2017,39,4/14/2017,5,AJ Tye,4,10,4,field,4,wickets,7,172,20,N,NA,2,55
1082604,2017,26,4/15/2017,5,RV Uthappa,7,2,2,field,7,runs,17,173,20,N,NA,11,44
1082605,2017,13,4/15/2017,5,CJ Anderson,3,5,3,bat,3,runs,51,189,20,N,NA,70,43
1082606,2017,31,4/16/2017,5,N Rana,9,4,9,field,9,wickets,6,177,20,N,NA,2,55
1082607,2017,4,4/16/2017,5,BA Stokes,12,10,12,field,10,runs,27,162,20,N,NA,35,16
1082608,2017,13,4/17/2017,5,NM Coulter-Nile,3,7,3,bat,7,wickets,4,169,20,N,NA,43,19
1082609,2017,19,4/17/2017,5,B Kumar,2,5,5,field,2,runs,5,160,20,N,NA,11,1
1082610,2017,39,4/18/2017,5,CH Gayle,4,12,4,field,12,runs,21,214,20,N,NA,55,69
1082611,2017,19,4/19/2017,5,KS Williamson,2,3,2,bat,2,runs,15,192,20,N,NA,17,44
1082612,2017,20,4/20/2017,5,JC Buttler,5,9,9,field,9,wickets,8,199,20,N,NA,36,16
1082613,2017,26,4/21/2017,5,SK Raina,7,4,4,field,4,wickets,4,188,20,N,NA,17,43
1082614,2017,31,4/22/2017,5,MJ McClenaghan,9,3,3,field,9,runs,14,143,20,N,NA,2,55
1082615,2017,36,4/22/2017,5,MS Dhoni,10,2,10,field,10,wickets,6,177,20,N,NA,11,1
1082616,2017,39,4/23/2017,5,HM Amla,4,5,4,field,5,runs,26,189,20,N,NA,5,36
1082617,2017,26,4/23/2017,5,NM Coulter-Nile,7,12,12,field,7,runs,82,132,20,N,NA,17,19
1082618,2017,31,4/24/2017,5,BA Stokes,9,10,9,field,10,runs,3,161,20,N,NA,2,55
1082620,2017,36,4/26/2017,5,RV Uthappa,10,7,7,field,7,wickets,7,183,20,N,NA,11,44
1082621,2017,4,4/27/2017,5,AJ Tye,12,4,4,field,4,wickets,7,135,20,N,NA,5,16
1082622,2017,26,4/28/2017,5,G Gambhir,7,3,7,field,7,wickets,7,161,20,N,NA,44,55
1082623,2017,8,4/28/2017,5,Rashid Khan,5,2,5,field,2,runs,26,208,20,N,NA,43,19
1082624,2017,36,4/29/2017,5,LH Ferguson,10,12,12,field,10,runs,61,158,20,N,NA,35,36
1082625,2017,39,4/29/2017,5,KH Pandya,4,9,4,bat,9,tie,NA,154,20,Y,NA,5,17
1082626,2017,8,4/30/2017,5,Sandeep Sharma,5,3,5,field,5,wickets,10,68,20,N,NA,70,19
1082627,2017,19,4/30/2017,5,DA Warner,2,7,7,field,2,runs,48,210,20,N,NA,11,55
1082628,2017,31,5/1/2017,5,RG Sharma,9,12,12,bat,9,wickets,5,163,20,N,NA,5,17
1082629,2017,36,5/1/2017,5,BA Stokes,10,4,10,field,10,wickets,5,162,20,N,NA,36,16
1082630,2017,13,5/2/2017,5,Mohammed Shami,3,2,3,field,3,wickets,6,186,20,N,NA,70,43
1082631,2017,26,5/3/2017,5,RA Tripathi,7,10,10,field,10,wickets,4,156,20,N,NA,35,2
1082632,2017,13,5/4/2017,5,RR Pant,3,4,3,field,3,wickets,7,209,20,N,NA,36,43
1082633,2017,4,5/5/2017,5,Sandeep Sharma,12,5,12,field,5,runs,19,139,20,N,NA,17,16
1082634,2017,19,5/6/2017,5,JD Unadkat,2,10,2,field,10,runs,12,149,20,N,NA,35,5
1082635,2017,13,5/6/2017,5,LMP Simmons,3,9,3,field,9,runs,146,213,20,N,NA,43,19
1082636,2017,4,5/7/2017,5,SP Narine,12,7,7,field,7,wickets,6,159,20,N,NA,11,16
1082637,2017,8,5/7/2017,5,DR Smith,5,4,4,field,4,wickets,6,190,20,N,NA,2,69
1082638,2017,19,5/8/2017,5,S Dhawan,2,9,9,bat,2,wickets,7,139,20,N,NA,35,36
1082639,2017,8,5/9/2017,5,MM Sharma,5,7,7,field,5,runs,14,168,20,N,NA,2,55
1082640,2017,23,5/10/2017,5,SS Iyer,4,3,3,field,3,wickets,2,196,20,N,NA,70,5
1082641,2017,31,5/11/2017,5,WP Saha,9,5,9,field,5,runs,7,231,20,N,NA,1,2
1082642,2017,13,5/12/2017,5,KK Nair,3,10,3,bat,3,runs,7,169,20,N,NA,35,19
1082643,2017,23,5/13/2017,5,Mohammed Siraj,4,2,2,field,2,wickets,8,155,20,N,NA,5,43
1082644,2017,26,5/13/2017,5,AT Rayudu,7,9,7,field,9,runs,9,174,20,N,NA,2,55
1082645,2017,36,5/14/2017,5,JD Unadkat,10,5,10,field,10,wickets,9,74,20,N,NA,11,1
1082646,2017,13,5/14/2017,5,HV Patel,3,12,12,bat,12,runs,10,162,20,N,NA,19,16
1082647,2017,31,5/16/2017,6,Washington Sundar,9,10,9,field,10,runs,20,163,20,N,NA,55,16
1082648,2017,4,5/17/2017,3,NM Coulter-Nile,2,7,7,field,7,wickets,7,48,6,N,D/L,5,43
1082649,2017,4,5/19/2017,7,KV Sharma,9,7,9,field,9,wickets,6,108,20,N,NA,44,43
1082650,2017,19,5/21/2017,4,KH Pandya,9,10,9,bat,9,runs,1,130,20,N,NA,44,55
1136561,2018,31,4/7/2018,5,DJ Bravo,9,1,1,field,1,wickets,1,166,20,N,NA,17,2
1136562,2018,8,4/8/2018,5,KL Rahul,3,5,5,field,5,wickets,6,167,20,N,NA,35,50
1136563,2018,26,4/8/2018,5,SP Narine,12,7,7,field,7,wickets,4,177,20,N,NA,1,16
1136564,2018,19,4/9/2018,5,S Dhawan,11,2,2,field,2,wickets,9,126,20,N,NA,44,67
1136565,2018,10,4/10/2018,5,SW Billings,7,1,1,field,1,wickets,5,203,20,N,NA,5,17
1136566,2018,21,4/11/2018,5,SV Samson,11,3,3,field,11,runs,10,71,6,N,D/L,35,43
1136567,2018,19,4/12/2018,5,Rashid Khan,9,2,2,field,2,wickets,1,148,20,N,NA,19,44
1136568,2018,4,4/13/2018,5,UT Yadav,5,12,12,field,12,wickets,4,156,20,N,NA,1,55
1136569,2018,31,4/14/2018,5,JJ Roy,9,3,3,field,3,wickets,7,195,20,N,NA,35,43
1136570,2018,26,4/14/2018,5,B Stanlake,7,2,2,field,2,wickets,5,139,20,N,NA,5,2
1136571,2018,4,4/15/2018,5,SV Samson,11,12,12,field,11,runs,19,218,20,N,NA,16,55
1136572,2018,8,4/15/2018,5,CH Gayle,5,1,1,field,5,runs,4,198,20,N,NA,19,67
1136573,2018,26,4/16/2018,5,N Rana,7,3,3,field,7,runs,71,201,20,N,NA,5,2
1136574,2018,31,4/17/2018,5,RG Sharma,9,12,12,field,9,runs,46,214,20,N,NA,43,50
1136575,2018,21,4/18/2018,5,N Rana,11,7,7,field,7,wickets,7,161,20,N,NA,1,55
1136576,2018,8,4/19/2018,5,CH Gayle,5,2,5,bat,5,runs,15,194,20,N,NA,5,44
1136577,2018,36,4/20/2018,5,SR Watson,1,11,11,field,1,runs,64,205,20,N,NA,35,43
1136578,2018,26,4/21/2018,5,KL Rahul,7,5,5,field,5,wickets,9,125,13,N,D/L,1,16
1136579,2018,4,4/21/2018,5,AB de Villiers,3,12,12,field,12,wickets,6,175,20,N,NA,17,19
1136580,2018,19,4/22/2018,5,AT Rayudu,1,2,2,field,1,runs,4,183,20,N,NA,5,67
1136581,2018,21,4/22/2018,5,JC Archer,9,11,9,bat,11,wickets,3,168,20,N,NA,35,50
1136582,2018,12,4/23/2018,5,AS Rajpoot,5,3,3,field,5,runs,4,144,20,N,NA,2,19
1136583,2018,31,4/24/2018,5,Rashid Khan,2,9,9,field,2,runs,31,119,20,N,NA,16,55
1136584,2018,4,4/25/2018,5,MS Dhoni,12,1,1,field,1,wickets,5,206,20,N,NA,44,69
1136585,2018,19,4/26/2018,5,AS Rajpoot,2,5,5,field,2,runs,13,133,20,N,NA,19,70
1136586,2018,12,4/27/2018,5,SS Iyer,3,7,7,field,3,runs,55,220,20,N,NA,16,55
1136587,2018,36,4/28/2018,5,RG Sharma,1,9,9,field,9,wickets,8,170,20,N,NA,17,43
1136588,2018,21,4/29/2018,5,KS Williamson,2,11,2,bat,2,runs,11,152,20,N,NA,14,2
1136589,2018,4,4/29/2018,5,CA Lynn,12,7,7,field,7,wickets,6,176,20,N,NA,5,44
1136590,2018,36,4/30/2018,5,SR Watson,1,3,3,field,1,runs,13,212,20,N,NA,11,16
1136591,2018,4,5/1/2018,5,TG Southee,12,9,9,field,12,runs,14,168,20,N,NA,36,43
1136592,2018,12,5/2/2018,5,RR Pant,3,11,11,field,3,runs,4,151,12,N,D/L,19,69
1136593,2018,26,5/3/2018,5,SP Narine,1,7,7,field,7,wickets,6,178,20,N,NA,1,25
1136594,2018,20,5/4/2018,5,SA Yadav,5,9,9,field,9,wickets,6,175,20,N,NA,11,55
1136595,2018,36,5/5/2018,5,RA Jadeja,12,1,1,field,1,wickets,6,128,20,N,NA,43,70
1136596,2018,19,5/5/2018,5,Rashid Khan,3,2,3,bat,2,wickets,7,164,20,N,NA,14,19
1136597,2018,31,5/6/2018,5,HH Pandya,9,7,7,field,9,runs,13,182,20,N,NA,1,25
1136598,2018,20,5/6/2018,5,Mujeeb Ur Rahman,11,5,5,field,5,wickets,6,153,20,N,NA,16,55
1136599,2018,19,5/7/2018,5,KS Williamson,2,12,12,field,2,runs,5,147,20,N,NA,14,69
1136600,2018,21,5/8/2018,5,JC Buttler,11,5,11,bat,11,runs,15,159,20,N,NA,36,43
1136601,2018,26,5/9/2018,5,Ishan Kishan,9,7,7,field,9,runs,102,211,20,N,NA,35,5
1136602,2018,12,5/10/2018,5,S Dhawan,3,2,3,bat,2,wickets,9,188,20,N,NA,11,16
1136603,2018,21,5/11/2018,5,JC Buttler,1,11,1,bat,11,wickets,4,177,20,N,NA,36,70
1136604,2018,20,5/12/2018,5,SP Narine,7,5,5,field,7,runs,31,246,20,N,NA,19,69
1136605,2018,12,5/12/2018,5,AB de Villiers,3,12,12,field,12,wickets,5,182,20,N,NA,35,25
1136606,2018,36,5/13/2018,5,AT Rayudu,2,1,1,field,1,wickets,8,180,20,N,NA,36,70
1136607,2018,31,5/13/2018,5,JC Buttler,9,11,11,field,11,wickets,7,169,20,N,NA,43,55
1136608,2018,20,5/14/2018,5,UT Yadav,5,12,12,field,12,wickets,10,89,20,N,NA,14,69
1136609,2018,26,5/15/2018,5,Kuldeep Yadav,11,7,7,field,7,wickets,6,143,20,N,NA,5,25
1136610,2018,31,5/16/2018,5,JJ Bumrah,9,5,5,field,9,runs,3,187,20,N,NA,36,43
1136611,2018,4,5/17/2018,5,AB de Villiers,12,2,2,field,12,runs,14,219,20,N,NA,11,55
1136612,2018,12,5/18/2018,5,HV Patel,3,1,1,field,3,runs,34,163,20,N,NA,25,67
1136613,2018,21,5/19/2018,5,S Gopal,11,12,11,bat,11,runs,30,165,20,N,NA,14,69
1136614,2018,19,5/19/2018,5,CA Lynn,2,7,2,bat,7,wickets,5,173,20,N,NA,5,55
1136615,2018,12,5/20/2018,5,A Mishra,3,9,3,bat,3,runs,11,175,20,N,NA,25,19
1136616,2018,36,5/20/2018,5,L Ngidi,5,1,1,field,1,wickets,5,154,20,N,NA,43,70
1136617,2018,31,5/22/2018,6,F du Plessis,2,1,1,field,1,wickets,2,140,20,N,NA,16,36
1136618,2018,26,5/23/2018,3,AD Russell,7,11,11,field,7,runs,25,170,20,N,NA,5,43
1136619,2018,26,5/25/2018,7,Rashid Khan,2,7,7,field,2,runs,14,175,20,N,NA,25,43
1136620,2018,31,5/27/2018,4,SR Watson,2,1,1,field,1,wickets,8,179,20,N,NA,36,55
1175356,2019,10,3/23/2019,5,Harbhajan Singh,12,1,1,field,1,wickets,7,71,20,N,NA,11,14
1175357,2019,26,3/24/2019,5,AD Russell,2,7,7,field,7,wickets,6,182,20,N,NA,5,17
1175358,2019,31,3/24/2019,5,RR Pant,3,9,9,field,3,runs,37,214,20,N,NA,55,70
1175359,2019,21,3/25/2019,5,CH Gayle,5,11,11,field,5,runs,14,185,20,N,NA,16,35
1175360,2019,12,3/26/2019,5,SR Watson,3,1,3,bat,1,wickets,6,148,20,N,NA,36,43
1175361,2019,26,3/27/2019,5,AD Russell,7,5,5,field,7,runs,28,219,20,N,NA,5,67
1175362,2019,4,3/28/2019,5,JJ Bumrah,9,12,12,field,9,runs,6,188,20,N,NA,19,55
1175363,2019,19,3/29/2019,5,Rashid Khan,11,2,11,bat,2,wickets,5,199,20,N,NA,14,16
1175364,2019,8,3/30/2019,5,MA Agarwal,9,5,5,field,5,wickets,8,177,20,N,NA,17,67
1175365,2019,12,3/30/2019,5,PP Shaw,7,3,3,field,3,tie,NA,186,20,Y,NA,11,43
1175366,2019,19,3/31/2019,5,JM Bairstow,2,12,12,field,2,runs,118,232,20,N,NA,35,55
1175367,2019,10,3/31/2019,5,MS Dhoni,1,11,11,field,1,runs,8,176,20,N,NA,19,70
1175368,2019,8,4/1/2019,5,SM Curran,5,3,3,field,5,runs,14,167,20,N,NA,5,17
1175369,2019,21,4/2/2019,5,S Gopal,12,11,11,field,11,wickets,7,159,20,N,NA,11,36
1175370,2019,31,4/3/2019,5,HH Pandya,9,1,1,field,9,runs,37,171,20,N,NA,14,50
1175371,2019,12,4/4/2019,5,JM Bairstow,3,2,2,field,2,wickets,5,130,20,N,NA,16,35
1175372,2019,4,4/5/2019,5,AD Russell,12,7,7,field,7,wickets,5,206,20,N,NA,5,17
1178393,2019,10,4/6/2019,5,Harbhajan Singh,1,5,1,bat,1,runs,22,161,20,N,NA,35,50
1178394,2019,19,4/6/2019,5,AS Joseph,9,2,2,field,9,runs,40,137,20,N,NA,11,43
1178395,2019,4,4/7/2019,5,K Rabada,12,3,3,field,3,wickets,4,150,20,N,NA,55,70
1178396,2019,21,4/7/2019,5,HF Gurney,11,7,7,field,7,wickets,8,140,20,N,NA,5,17
1178397,2019,8,4/8/2019,5,KL Rahul,2,5,5,field,5,wickets,6,151,20,N,NA,11,36
1178398,2019,10,4/9/2019,5,DL Chahar,7,1,1,field,1,wickets,7,109,20,N,NA,16,50
1178399,2019,31,4/10/2019,5,KA Pollard,5,9,9,field,9,wickets,3,198,20,N,NA,55,70
1178400,2019,21,4/11/2019,5,MS Dhoni,11,1,1,field,1,wickets,4,152,20,N,NA,14,66
1178401,2019,26,4/12/2019,5,S Dhawan,7,3,3,field,3,wickets,7,179,20,N,NA,19,70
1178402,2019,31,4/13/2019,5,JC Buttler,9,11,11,field,11,wickets,4,188,20,N,NA,2,43
1178403,2019,8,4/13/2019,5,AB de Villiers,5,12,12,field,12,wickets,8,174,20,N,NA,55,66
1178404,2019,26,4/14/2019,5,Imran Tahir,7,1,1,field,1,wickets,5,162,20,N,NA,19,50
1178405,2019,19,4/14/2019,5,KMA Paul,3,2,2,field,3,runs,39,156,20,N,NA,5,14
1178406,2019,31,4/15/2019,5,SL Malinga,12,9,9,field,9,wickets,5,172,20,N,NA,36,43
1178407,2019,8,4/16/2019,5,R Ashwin,5,11,11,field,5,runs,12,183,20,N,NA,5,67
1178408,2019,19,4/17/2019,5,DA Warner,1,2,1,bat,2,wickets,6,133,20,N,NA,27,66
1178409,2019,12,4/18/2019,5,HH Pandya,9,3,9,bat,9,runs,40,169,20,N,NA,14,44
1178410,2019,26,4/19/2019,5,V Kohli,12,7,7,field,12,runs,10,214,20,N,NA,27,43
1178411,2019,21,4/20/2019,5,SPD Smith,9,11,11,field,11,wickets,5,162,20,N,NA,55,70
1178412,2019,12,4/20/2019,5,SS Iyer,5,3,3,field,3,wickets,5,164,20,N,NA,16,66
1178413,2019,19,4/21/2019,5,KK Ahmed,7,2,2,field,2,wickets,9,160,20,N,NA,44,43
1178414,2019,4,4/21/2019,5,PA Patel,12,1,1,field,12,runs,1,162,20,N,NA,50,67
1178415,2019,21,4/22/2019,5,RR Pant,11,3,3,field,3,wickets,6,192,20,N,NA,2,55
1178416,2019,10,4/23/2019,5,SR Watson,2,1,1,field,1,wickets,6,176,20,N,NA,5,44
1178417,2019,4,4/24/2019,5,AB de Villiers,12,5,5,field,12,runs,17,203,20,N,NA,14,16
1178418,2019,26,4/25/2019,5,VR Aaron,7,11,11,field,11,wickets,3,176,20,N,NA,11,27
1178419,2019,10,4/26/2019,5,RG Sharma,9,1,1,field,9,runs,46,156,20,N,NA,5,44
1178420,2019,21,4/27/2019,5,JD Unadkat,2,11,11,field,11,wickets,7,161,20,N,NA,2,70
1178421,2019,12,4/28/2019,5,S Dhawan,3,12,3,bat,3,runs,16,188,20,N,NA,14,35
1178422,2019,26,4/28/2019,5,AD Russell,7,9,9,field,7,runs,34,233,20,N,NA,27,43
1178423,2019,19,4/29/2019,5,DA Warner,2,5,5,field,2,runs,45,213,20,N,NA,19,55
1178424,2019,4,4/30/2019,5,NA,12,11,11,field,#N/A,no result,NA,63,5,N,NA,44,66
1178425,2019,10,5/1/2019,5,MS Dhoni,1,3,3,field,1,runs,80,180,20,N,NA,11,43
1178426,2019,31,5/2/2019,5,JJ Bumrah,9,2,9,bat,9,tie,NA,163,20,Y,NA,19,55
1178427,2019,8,5/3/2019,5,Shubman Gill,5,7,7,field,7,wickets,7,184,20,N,NA,14,16
1178428,2019,12,5/4/2019,5,A Mishra,11,3,11,bat,3,wickets,5,116,20,N,NA,11,27
1178429,2019,4,5/4/2019,5,SO Hetmyer,2,12,12,field,12,wickets,4,176,20,N,NA,5,44
1178430,2019,8,5/5/2019,5,KL Rahul,1,5,5,field,5,wickets,6,171,20,N,NA,16,35
1178431,2019,31,5/5/2019,5,HH Pandya,7,9,9,field,9,wickets,9,134,20,N,NA,2,19
1181764,2019,10,5/7/2019,6,SA Yadav,1,9,1,bat,9,wickets,6,132,20,N,NA,44,43
1181766,2019,41,5/8/2019,3,RR Pant,2,3,3,field,3,wickets,2,163,20,N,NA,14,55
1181767,2019,41,5/10/2019,7,F du Plessis,3,1,1,field,1,wickets,6,148,20,N,NA,14,55
1181768,2019,19,5/12/2019,4,JJ Bumrah,9,1,9,bat,9,runs,1,150,20,N,NA,27,43
1216492,2020,1,9/19/2020,5,AT Rayudu,9,1,1,field,1,wickets,5,163,20,N,NA,17,69
1216493,2020,15,9/20/2020,5,MP Stoinis,3,5,5,field,3,tie,NA,158,20,Y,NA,5,43
1216534,2020,15,9/21/2020,5,YS Chahal,12,2,2,field,12,runs,10,164,20,N,NA,11,43
1216496,2020,32,9/22/2020,5,SV Samson,11,1,1,field,11,runs,16,217,20,N,NA,16,67
1216508,2020,1,9/23/2020,5,RG Sharma,9,7,7,field,9,runs,49,196,20,N,NA,17,55
1216510,2020,15,9/24/2020,5,KL Rahul,5,12,12,field,5,runs,97,207,20,N,NA,5,46
1216539,2020,15,9/25/2020,5,PP Shaw,3,1,1,field,3,runs,44,176,20,N,NA,35,51
1216545,2020,1,9/26/2020,5,Shubman Gill,2,7,2,bat,7,wickets,7,143,20,N,NA,17,69
1216527,2020,32,9/27/2020,5,SV Samson,5,11,11,field,11,wickets,4,224,20,N,NA,51,34
1216547,2020,15,9/28/2020,5,AB de Villiers,12,9,9,field,12,tie,NA,202,20,Y,NA,43,46
1216532,2020,1,9/29/2020,5,Rashid Khan,2,3,3,field,2,runs,15,163,20,N,NA,69,55
1216504,2020,15,9/30/2020,5,Shivam Mavi,7,11,11,field,7,runs,37,175,20,N,NA,35,16
